,HadGEM3-GC31-HH_control,HadGEM3-GC31-HH_historical,EC-Earth3P-HR_control,EC-Earth3P-HR_historical,CNRM-CM6-1-HR_control,CNRM-CM6-1-HR_historical,CMCC-CM2-VHR4_control,CMCC-CM2-VHR4_historical,MPI-ESM1-2-HR_control,MPI-ESM1-2-HR_historical,MPI-ESM1-2-XR_control,MPI-ESM1-2-XR_historical,eORCA025_ERA5,eORCA025_JRA55,EN4,ORAS5
2000-01-31,-0.6127703761145648,0.1305987430451396,-1.0312489698139589,-2.038688822765059,-0.22744604176112423,0.4553963705749935,1.8657003140865287,0.6046807627980345,-1.3615964471625357,-0.4009054915589994,-1.0823384576515442,0.8019543462587454,-1.91786523660024,-1.6287684043248494,-1.6895961366734176,-1.731390069375719
2000-02-29,-0.5107191566443307,-0.06447823499076111,-0.9519014548127344,-1.9169928456332126,-0.30823063887462165,0.5322794765146255,1.8299360911052274,0.8230231162911791,-1.3227447738234956,-0.4031733411748361,-1.061727686225371,0.6028708393248939,-1.7687200705210369,-1.6915874083836873,-1.6948435464994998,-1.6887040654591212
2000-03-31,-0.29223886045819203,-0.3860993954649758,-0.7500047607682019,-1.6433951109012959,-0.4410742727548167,0.4223087235425871,1.619284571152465,1.0318298064937619,-1.2920901940220977,-0.2631426902521144,-0.9547624268473022,0.37293344185098487,-1.557078242301941,-1.5112329324086506,-1.495357262999054,-1.4203857683083723
2000-04-30,-0.03405576558973609,-0.7138930009716082,-0.6943100509952848,-1.3685786501756467,-0.4630800761834377,0.23084084860874862,1.198504854528461,1.1434327263369113,-1.3491734222337242,0.060087885847013224,-0.7182457774502033,0.28641434302448204,-1.2097526391347249,-1.1456159154574077,-1.0817191669393516,-0.9932701708265702
2000-05-31,0.18920752676366473,-0.9403789422300056,-0.7394484248955684,-1.1313524494066869,-0.5805478343720836,0.060516875846070024,0.6659288671118259,1.2650386262636193,-1.495874725076871,0.4961388230911054,-0.7365096867397375,0.3481333211749192,-0.9793322285016378,-0.8818024595578512,-0.7521609669044658,-0.6893673780959965
2000-06-30,0.43396554938851056,-0.9546093731480415,-0.8874954574469266,-0.9513102997681538,-0.508016970301142,-0.10816518893088456,0.04330229876667502,1.501139957749215,-1.5484978094635398,0.6485433310173575,-0.8384395004638456,0.5086710899252539,-0.8735578258832296,-0.7695957819620768,-0.5900031354006994,-0.5840088531744264
2000-07-31,0.5451257025224967,-0.8986571403470817,-0.8305962977642016,-0.7277594780033709,-0.5236939205469513,-0.3619739016967522,-0.4141016518313016,1.8917725580485338,-1.3306644689762281,0.60412873861016,-1.1987929038842025,0.532902394402078,-0.8230540553728739,-0.7083203792572021,-0.4798337120973201,-0.5445242092597887
2000-08-31,0.6407421659492678,-0.8883764003721168,-0.6617775711233332,-0.7737183063003991,-0.27404779196155593,-0.5699590154160411,-0.6299753395939501,2.3495533905325394,-0.8883658257095292,0.25798279833358495,-1.28481933007097,0.36305982840875317,-0.7275761365890503,-0.6087770164012909,-0.33857304624629186,-0.4700712967702856
2000-09-30,0.6585168496453296,-0.9765060633906996,-0.4907942111067504,-0.8480709897818866,-0.32142815519347306,-0.672310331450041,-0.7687497870826943,2.6978971173831887,-0.5351407908273723,0.24051941225763188,-1.1821809740714897,0.28661898658917234,-0.6428397099177042,-0.5038530925909678,-0.29648139411960944,-0.3993113058033006
2000-10-31,0.750800954383776,-1.1992758479072725,-0.4163874958013592,-1.0822441731029027,-0.4351099453411955,-0.7935727075569621,-0.9140038495613805,2.8649029011880365,-0.4755538049015951,0.3871646717600876,-0.900309513883772,0.21460502540495033,-0.6501155098279318,-0.46863656242688495,-0.3830631041064961,-0.4315672106052079
2000-11-30,0.8361702260393215,-1.468615962234596,-0.42865069742881706,-1.139957215271316,-0.6999316403156756,-0.960892971827494,-1.0911200179767455,2.8199578412033106,-0.4689950957486831,0.4991421439548745,-0.846443754084568,0.41186695237340976,-0.8169483542442322,-0.51478644212087,-0.6122453634591056,-0.6007558240009622
2000-12-31,0.9000793176732348,-1.7023058652598675,-0.45438032947966195,-1.1395896528448024,-0.8111751018048606,-1.1274476652798695,-1.208849460184285,2.6395919282928095,-0.4895372637928128,0.3933192043808484,-1.0315695396174638,0.41379386782696326,-0.9354250828425089,-0.5823286374409994,-0.7556851801918857,-0.7514417200150313
2001-01-31,0.8734494323253296,-1.821600079794633,-0.534117710150519,-1.1527303100063606,-0.7486519118052885,-1.2205065083356896,-1.346944447666863,2.495211822852069,-0.30749804095614824,0.034582185616041046,-1.3509919479670949,0.6231925731135982,-0.920265813668569,-0.5649665196736654,-0.8223080490033028,-0.7743701038157781
2001-02-28,0.8414691838042493,-1.7550657301217178,-0.5198166354321554,-1.0494422803901948,-0.49612398337275027,-1.0864882132477998,-1.6465346191217949,2.2312880849880643,-0.23218831118659297,-0.056848479936074114,-1.4815566246707197,0.6046500462187759,-0.7957512935002645,-0.5428434213002523,-0.6988476945186335,-0.6458404939824539
2001-03-31,0.8215069937662934,-1.6177338743202165,-0.472617622122317,-0.8035528912244185,-0.29576594744462054,-0.8525228035722007,-1.7450859026934367,1.8539391492767863,-0.25601293642061823,0.07214949161146395,-1.350994549284769,0.4923728012110972,-0.6375752886136373,-0.4919699430465698,-0.5288967155076688,-0.441459873478157
2001-04-30,0.7848408160411999,-1.2945830371609761,-0.22035145542199608,-0.636063626881476,-0.16653122472262463,-0.6668988426739603,-1.7416603489550557,1.5260270081457492,-0.3178610583355041,0.2759692129132604,-1.0450542818159565,0.17746361034882008,-0.5272510548432668,-0.4333857496579488,-0.3368759810242233,-0.2779720930892676
2001-05-31,0.6030585708451109,-0.9739214610243728,0.06293984544931534,-0.6646278443457566,-0.2205918987628764,-0.6232495740850907,-1.6111921163517284,1.3480511358722251,-0.4365583289108835,0.42819755612667904,-0.8756091721666516,0.0049316910405936614,-0.40973348418871564,-0.33939077456792194,-0.22538888882089217,-0.182303034643546
2001-06-30,0.2389947688578383,-0.6804747229908489,0.2793547764201438,-0.6714655875718499,0.054869570747220896,-0.4534985860155889,-1.6731652833393442,1.3762776082160277,-0.3882098985290961,0.4631719344777869,-0.9706151613130611,0.005926206386558011,-0.286916916569074,-0.195862657080094,-0.10837424561216902,-0.0992909784181704
2001-07-31,-0.05885193261922279,-0.4846809624270652,0.3271514540373423,-0.4075709990777583,0.38322280398798014,-0.10959859591195971,-1.6631796724418513,0.7776375550442055,-0.2860633941240356,0.2756973919569854,-1.0421766937473749,-0.04026594299892291,-0.20348293085892996,-0.1086643145730098,-0.04124247306892586,-0.025152747616143074
2001-08-31,-0.08161732912378285,-0.3444095002852367,0.31772201921696047,-0.18739565938891153,0.6662820622160238,0.22233326668904854,-1.5005964679706698,-0.01651336925932408,-0.04737702205515687,0.18945150493884078,-0.9099793602369526,-0.0791943649922824,-0.157708411415418,-0.04555225931107998,0.016008154789624193,0.022660710267653112
2001-09-30,0.025654590192555574,-0.2958493885460674,0.347074985345,-0.0639876604471463,0.7372562348933375,0.46105439717320396,-1.2191132211374267,-0.7732970801054245,0.19383765710169576,0.005517863832639233,-0.5823586909125774,-0.2465091938207494,-0.20027612646420798,-0.053675876930356026,-0.042171190171571636,-0.0573751616575399
2001-10-31,0.08062328396440915,-0.281083056269922,0.48754071097905455,-0.045803263655194944,0.69253530247631,0.5547265818630387,-1.0132575425020998,-0.955073589236069,0.3836631985942189,0.04961385948781283,-0.3634833032272449,-0.22683945804272407,-0.2534443934758504,-0.06361616775393486,-0.13449682932556214,-0.15742712644211324
2001-11-30,0.03526677294264458,-0.26451162361563535,0.6344501976767584,0.09921025564429566,0.6936072669889706,0.7666051899250369,-0.8937058690795833,-1.0214344543172258,0.40933094927355973,0.14832685575657942,-0.3151873519504342,-0.38250237599312875,-0.3478418290615082,-0.0755694421629111,-0.20415437557413982,-0.213340222214508
2001-12-31,0.08269589889955037,-0.15200857853028085,0.8211655622803001,0.22242773207545033,0.5053402968071414,0.9694796292272656,-0.8447937776780652,-1.232419638018013,0.3231491333558655,0.21046298083415071,-0.2879991916261175,-0.6013146785486011,-0.4362625181674957,-0.11737462257345517,-0.27948018781483136,-0.25332533215742564
2002-01-31,0.11122011068074344,-0.09897493968038158,1.0329227577578493,0.22532690491282495,0.3508239699151044,1.0934728665212787,-0.8665298266585432,-1.5828818463744627,0.2136961406656442,0.2691315882862593,-0.21137433016282361,-0.765985858035549,-0.31415145844221115,-0.011780217289924622,-0.1674672850822716,-0.131871379811529
2002-02-28,0.0031491219900851206,-0.00471690956015446,1.1494339752509621,0.07141670973138105,0.16042072117082543,0.9573680224549951,-0.7963037173557449,-2.0424381963186224,0.09478598128454396,0.0565032587791332,-0.09290333336063135,-0.5550353531246619,-0.07795534779628117,0.150336354970932,0.016029572891302024,0.05435487493817202
2002-03-31,-0.1079085980263463,0.10535564403638394,1.069876081208523,-0.22386221333359524,0.054688163521475965,0.647300916981565,-0.6506268793899829,-2.2426517465594418,0.13397086185002485,-0.1653972515135882,0.031501860411476415,-0.3323794416392578,0.09291877162953217,0.26725036402543384,0.17978084625914828,0.22063086894588899
2002-04-30,-0.23478632885476677,0.3180809057939602,0.8916995737631371,-0.303583348926675,-0.01873318148614352,0.5578087187507818,-0.5089740279772473,-2.1490941710447924,0.2578957770242033,-0.28278900792911243,0.17920816536028464,-0.380060713526716,0.06625192674497764,0.19242965430021286,0.223189481530795,0.20874220190577222
2002-05-31,-0.2413295703187033,0.5327791437628903,0.740281097740214,-0.3072555097050134,0.07455653361863515,0.3758671757898038,-0.3900707480499435,-1.7938751729782343,0.6485807847989709,-0.1522886609434034,0.27383230413014603,-0.5211558680032741,0.035652044539650284,0.1278353308637937,0.2198282316556179,0.18367885268017972
2002-06-30,-0.20819683785786944,0.7555302111634932,0.6176746222821189,-0.1489195097855379,0.15333581123648385,0.29881578305393947,-0.19725117604947537,-1.5097238347161348,0.9121563768625093,0.2557536068666199,0.3617065940508832,-0.5192577894295464,0.24529405683279037,0.2861548289656639,0.420600731837449,0.3731223802082948
2002-07-31,-0.12337962420272046,0.8267561435401682,0.38219351769198867,-0.0008954118557296387,0.20927557271375788,0.09328578637981107,0.19334661696144603,-1.3076655018957606,0.9741763076983517,0.52875201319944,0.41705975383175975,-0.3026512584231032,0.40324710806210834,0.45908115804195404,0.5478642511339004,0.5525888366183521
2002-08-31,-0.06442257431663395,0.8035797251439227,0.0048403080026278395,0.0969947065333302,0.1848080758624001,0.04943285452947044,0.6194206848453248,-1.0872253487646468,0.9109368346938579,0.5958435819594236,0.2916019682354377,-0.1340550815024298,0.5590845346450806,0.6197234193483988,0.7186902203104145,0.7408722834276755
2002-09-30,0.1406512058062759,0.7225647761816848,-0.2993577558497727,0.09536800818288177,0.2523653970568813,-0.12560055086235558,0.9444606646933821,-0.8924721761458153,0.8643906034632131,0.42676541097855186,0.12080680860435998,-0.10521286442470117,0.6603487531344095,0.7197203834851583,0.7903654645321687,0.8462380933852511
2002-10-31,0.31866518304403696,0.7820589369855604,-0.44816650684496584,0.11264665488339021,0.3672410296498916,-0.15413773948402287,1.0573069755735798,-0.7022836542249173,0.8990543759611666,0.2861781871676528,-0.071947912995575,-0.07764549048743379,0.9519078135490417,0.9561532338460287,1.0354784578659515,1.058483585211982
2002-11-30,0.47304195813251654,0.9633615443241865,-0.57379017695412,0.20630646201642186,0.446683358244887,-0.04633498440838246,1.0518468100477174,-0.5900448900907832,0.9086613950635711,0.20701664858221577,-0.08990622409838522,-0.22134569824271458,1.2752429445584614,1.2612549662590027,1.2668294905369122,1.285441860889299
2002-12-31,0.47269503674029334,1.1942037976344941,-0.676812401283288,0.31502072301867107,0.4281176407567388,0.15601656175190323,1.086856881539006,-0.49705907076295786,0.9453360125060275,0.14839238644714314,-0.06607541723156828,-0.3030784346255746,1.461342175801595,1.4510970910390217,1.4511589091017194,1.4058910094016916
2003-01-31,0.5687292610484503,1.4359734821568058,-0.8359657455080504,0.1983395420202587,0.3324388301145618,0.22369254281333162,1.223416986277366,-0.5055735787803622,0.8520643207279127,0.15070110837453785,-0.08267962068976428,-0.31016133521281813,1.4461768865585327,1.4823588132858276,1.5194167796767701,1.3882973256313689
2003-02-28,0.7299579282624733,1.585144836123656,-0.8932418591490064,0.048273334794461796,0.3773504220228048,0.2662018615808554,1.3454819975600538,-0.3831840067224031,0.7902519675308964,0.1288860681129396,-0.0651126993472949,-0.15286059294994642,1.2188423871994019,1.2760833303133647,1.3905247456619465,1.141655614374072
2003-03-31,0.8365401692813353,1.5946730338673367,-0.9179009326093904,0.0009205978980731574,0.4774686388468714,0.2588075141620316,1.3751869662032654,-0.20170293780903062,0.8078627608983645,0.0750838295844876,-0.06347794772813929,0.03707997544259123,0.9124587178230286,0.9969372749328613,1.2049680816903847,0.8559651517133674
2003-04-30,0.8360272051870069,1.478378083720866,-0.9053475608102698,0.10847531848022852,0.5016379379465638,0.262014207338555,1.1694056770233898,0.12643600458910595,1.0351194271763469,-0.06582731558466151,-0.14651083085101133,0.25484293028926597,0.4292937566836675,0.5591583711405596,0.7539034899373983,0.44371590407572703
2003-05-31,0.7379630391170542,1.3284492302456343,-0.780029684368898,0.1721923188890567,0.4026762654555327,0.17433350550694338,1.0059257704858144,0.390730871841147,1.0780438352139574,-0.06367186052729708,-0.1938284876949012,0.2687338610373303,-0.08539348344008128,0.09436158960064252,0.25845709574930287,0.021395769738256614
2003-06-30,0.6025684241829802,1.2151054157238097,-0.5699071022001031,0.2339870231295421,0.34660353782800796,0.008798930992358364,0.7919740182696483,0.7523231100049866,1.1218493687919853,-0.017369531775918077,-0.13846998190555812,0.3340701573944747,-0.38563468555609387,-0.17461204901337624,-0.0790984256854642,-0.24091462634400532
2003-07-31,0.49443199827734013,0.9881637790117264,-0.38616556181623424,0.29667733797596474,0.43916866295999196,-0.061964492598596405,0.5639569521615113,1.1157683297371646,0.9869008528036888,0.1386877510169524,0.08129334078978544,0.11416917176685648,-0.367036168773969,-0.17065409322579703,-0.04910428487883276,-0.23174480517019866
2003-08-31,0.435351824776407,0.7722555511370484,-0.25682517207376315,0.5186149491308504,0.48638185337364676,-0.037427660024646946,0.2962525324602927,1.4766409596479388,0.5786945639775979,0.2959210944104083,0.20982849270209583,-0.02660345238836125,-0.28193991879622143,-0.07175916930039723,0.07150179245589137,-0.10919510050577026
2003-09-30,0.38926777176562705,0.6548491123226059,-0.1801051368728169,0.834966021778564,0.4565669066443119,0.0955603917706424,0.11050048229712024,1.5891596812639364,0.01015911242206502,0.41484730161870426,0.30728751065508714,-0.2571549416570984,-0.24135829011599222,-0.03077230229973793,0.15808598718875758,-0.007416437404522552
2003-10-31,0.4096273244179471,0.803046981333992,-0.12296473777748024,1.2697963488624018,0.32915135255523215,0.16522754453108232,0.04430322800852667,1.5441669847289579,-0.49339340224093897,0.4426400884051271,0.2882306349229815,-0.3572240805319347,-0.21514529983202615,0.009788206468025843,0.22453544947517554,0.10807105491358728
2003-11-30,0.44055145419956876,0.8702231150471408,-0.16335774474379564,1.613585265747848,0.21486199195793632,0.16682733816023945,-0.13812957760432737,1.4151821930820827,-0.5894432632989113,0.3065655771072693,0.32120813861517145,-0.4405088883349267,-0.0917365700006485,0.13074342037240663,0.3308478719407461,0.24600923251483198
2003-12-31,0.5196066968107249,0.8200860400135475,-0.23254547304495618,1.8227069250959698,0.19387681123572778,0.2582904390895249,-0.3918501936613051,1.394332451110655,-0.6223663119320991,0.13314830658193724,0.31004915777672754,-0.46270614677246497,-0.02153658742705981,0.2547990729411443,0.41684274285102535,0.3224193526471481
2004-01-31,0.48575490684955724,0.6435513382889692,-0.3055499417314584,1.9332275347836696,0.19980856729531368,0.30308596450465153,-0.5065926105778115,1.3969185811008138,-0.598908456543644,-0.10560089493682313,0.28915316734798097,-0.46265791763960334,0.014146912842988968,0.2888890852530797,0.3406908785361846,0.2473973201009576
2004-02-29,0.38784853460391494,0.5118696844653216,-0.26150702365394934,1.9214090177959486,0.25989359170358656,0.3644933719621936,-0.5930843465946505,1.3447363178626117,-0.6046909395704452,-0.32824638987802285,0.2176774571061545,-0.434180411045753,0.04553530986110369,0.2765665551026662,0.2915243381104218,0.19504091254276432
2004-03-31,0.19073096296393147,0.3867597799641807,-0.13071404199963496,1.6975828243756628,0.3738671888843212,0.286589458843897,-0.7945123871868139,1.0096863204831725,-0.9192754689722146,-0.4551040971095497,0.07594125172296137,-0.2107160823032208,0.05016031162813306,0.15696212028463682,0.1384710876547228,0.08835304682770452
2004-04-30,0.02971202543578697,0.23041529152137286,-0.0020286976904024395,1.4050799702795276,0.532538562127077,0.21545123693596732,-1.1666979212532036,0.6411851079391875,-1.413264182689824,-0.49201368475856905,-0.0759433701745263,-0.049117287475039635,0.030139387119561434,0.06712548062205315,0.07338351919491298,0.03372665075142
2004-05-31,-0.060883331589306346,0.11202701299564609,-0.07981873469551894,1.2481422521866927,0.5816743227672899,0.19552488750663302,-1.58068671089854,0.2614476374416853,-2.0307263904407242,-0.5911701562110753,-0.24219644383782354,0.01026652655680966,0.04894930667554339,0.05002581203977267,0.08706761718636291,0.04766398216458889
2004-06-30,-0.05909667054261577,0.034082967705431844,-0.18505417802469767,0.985933922583842,0.5069414306791288,0.38520928037438934,-1.789636430687931,0.05073010593075056,-2.1844628474915413,-1.0706880256563938,-0.4058489794016051,-0.17514791606475785,0.05287804485609134,0.0774766355752945,0.1450738497866404,0.0852410495092835
2004-07-31,-0.12675257545433205,-0.04512401569585989,-0.19307523614386216,0.4075858133036565,0.39754791386605753,0.47656247057154477,-1.933029143172953,-0.14838038591073724,-2.0388737137303434,-1.6448231894333805,-0.5116799253079454,-0.2868183749522266,0.11341531357417504,0.17665795236825943,0.23046421396701056,0.19282112013291677
2004-08-31,-0.3067107557545255,-0.19975026930028697,-0.08609023223366859,-0.31209196950788703,0.2958546429127268,0.5187198331647929,-1.8775546501880707,-0.26889541843514836,-1.6797791713994508,-1.9600418012670813,-0.5736266831815262,-0.2776928776402145,0.2096571602548162,0.31013111025094986,0.37874424222702086,0.3299465323421052
2004-09-30,-0.4688866746113009,-0.33793537286647424,-0.032457578516815716,-0.7193370941435823,0.24403883690659267,0.4182089914514379,-1.9758508985380896,-0.34145886997142605,-1.3633794657820602,-1.8398842294233786,-0.7153652745486698,-0.1802659395377824,0.3464703659216563,0.48795085151990253,0.5312334245929171,0.5167347091963962
2004-10-31,-0.48166516627301575,-0.4659047266119858,-0.10405350946346072,-0.8092312012013226,0.11784020345061834,0.3180755911565395,-2.151258057153854,-0.26298161457824953,-1.1093990387013388,-1.653925410473386,-0.8898114819795105,-0.0784623049225422,0.4087075392405192,0.5498910744984945,0.5853507912452495,0.5984110437953615
2004-11-30,-0.2700314718985964,-0.43954779561859714,-0.13557066934473647,-0.8519472199910373,0.003774303804310273,0.22119863666355077,-2.35068865997605,-0.1455308242840345,-1.0493457328562568,-1.6952315754159333,-0.9716003414770892,0.018827092755410123,0.3903079728285472,0.5446435213088989,0.5232688833479775,0.5757178426832243
2004-12-31,-0.17433108026646482,-0.4141769603813798,-0.2128558337851633,-0.8936603462951135,-0.27182854616218527,0.12893060488148633,-2.476424335856354,-0.057344599720851874,-1.2927125459744617,-1.795668450587715,-0.9016105564977224,0.12210127101398403,0.37709595759709674,0.5736444989840189,0.48718710629827894,0.5499754199016612
2005-01-31,-0.14492629617169014,-0.422832088715493,-0.24114127567349808,-0.9902068586493459,-0.5155256409764052,0.1120206962914882,-2.409448702964158,-0.11247014349812316,-1.5837112071885748,-1.7237858715143057,-0.8185785489395344,-0.03301322095848047,0.37746859590212506,0.6369719902674357,0.5149001182104914,0.5421351330404655
2005-02-28,-0.26785864580478086,-0.46173704293795775,-0.2439508535020559,-0.9713574568963761,-0.6896068273478151,0.041863145177175175,-2.099969472369296,-0.20272311740626128,-1.7022268989312328,-1.3884846410408207,-0.8895248117184393,-0.2819601661922135,0.3277554710706075,0.6069908142089844,0.46222622114137324,0.4695624901888982
2005-03-31,-0.1591151094707419,-0.316055205426195,-0.23025005284042152,-0.7965722291893371,-0.7719579877078709,-0.060725218701891646,-1.5430224533171524,-0.20389039872294237,-1.6866773019869168,-1.079010962318989,-0.8824859428156033,-0.4216340777459741,0.3082214693228404,0.5530526638031006,0.4051304724636961,0.3875052255445161
2005-04-30,-0.08280504033386034,-0.14093845948794917,-0.25235402120536327,-0.4955379048900513,-0.8669477363027266,-0.2754877170538587,-0.9436917181505035,-0.2691025294461978,-1.6458025545453883,-1.0273575127827987,-0.6304442720861811,-0.29864990374103223,0.24537023901939392,0.46377800901730853,0.25909966200611534,0.27441682587553723
2005-05-31,0.1613021616378081,0.13241167094330553,-0.16338229999809636,-0.18119550554961236,-0.8622415899027676,-0.5442959945773701,-0.39379343590657473,-0.4552531873677892,-1.712364253228983,-1.2994458028897373,-0.3865550221969205,-0.31360379077696654,0.22401583194732666,0.4250766336917877,0.2273967952681807,0.2650326959767476
2005-06-30,0.3786876124809448,0.3481801492581038,-0.03636373841946802,0.08569885240495662,-0.7985919182525146,-0.7717388568954956,0.18458983194384904,-0.7665054031344921,-1.4847862720663756,-1.421743667659516,-0.38881898779931284,-0.4672415479022202,0.13916375239690146,0.32077160974343616,0.1777499976931333,0.24919944451275733
2005-07-31,0.7321010925592043,0.5773636124862502,0.17845947144972593,0.35903377287724264,-0.5710210977159395,-0.8093914833810927,0.736684824545412,-0.8839774059664083,-1.1805592822377495,-1.1925111169225209,-0.6367835125040716,-0.5926706316514859,0.08101821628709634,0.21640956153472266,0.1597815732314064,0.2259667513042478
2005-08-31,0.9619066526357578,0.6369140342491518,0.3788331220979438,0.6505570726346505,-0.369120069568875,-0.7311401171700244,1.1589394796645853,-0.923447912510427,-0.8015145729139813,-0.6204030069536413,-0.6100711134206924,-0.5497789029613765,-0.06257264129817486,0.0681781495610873,0.003757874731932657,0.09568464840886637
2005-09-30,1.104756412300986,0.5858958630087483,0.636409698751231,0.8728812945408517,-0.14509015933880706,-0.5625965785712669,1.4392935863724725,-0.8928738491904734,-0.45591795757221937,-0.16332567685750748,-0.4474621109243695,-0.47294014247074073,-0.20331870826582113,-0.03465238958597183,-0.14037358126027993,-0.06272498027032215
2005-10-31,1.1336524443617717,0.5685555880710971,0.9342930934415579,1.174082451933269,-0.0465523313640586,-0.5184080415324129,1.6332244616642964,-0.9922380890318233,-0.22133782197643892,0.14250987906401016,-0.2473228955280712,-0.4265963748016983,-0.3636410137017568,-0.11294585714737575,-0.22232688754893393,-0.12642138418389234
2005-11-30,1.1667754107724566,0.5038875351033224,1.2001548007249723,1.3908906111051331,-0.04236108430917886,-0.5489749972982422,1.7048322983266175,-1.0634089609460116,-0.10342305852839877,0.2669260871836842,-0.3071013468174666,-0.3656823693949438,-0.5723917186260223,-0.25790397077798843,-0.34618189181404646,-0.25419545429980045
2005-12-31,1.2712857932916233,0.4846989190679054,1.536419438351894,1.691153208912654,-0.14622398828912334,-0.7269921938471237,1.7227359037231447,-1.113889535227066,-0.08915798678991498,0.3918613897701422,-0.38768942050886324,-0.3844942652111844,-0.8266910413901011,-0.4491190438469251,-0.5066842042604657,-0.4446794298576013
2006-01-31,1.3164602565854597,0.43219883674241705,1.8179440680839267,1.7365947684997736,-0.21447976847918473,-0.878545662238935,1.7428461364908234,-1.2488078663577242,-0.10049000347470995,0.2570237171410674,-0.4480376302914361,-0.5007331520409485,-1.0320939024289448,-0.6731655796368917,-0.7473660874491195,-0.716201429189229
2006-02-28,1.269511786746927,0.45723460656247683,1.7825198764042147,1.5939485449720434,-0.2319180736162577,-0.8472088589759984,1.8718220974489315,-1.3750567478275695,0.0012098457023719024,0.020255813542747598,-0.3489147022842281,-0.5721680193468481,-0.9835234880447388,-0.7121473352114359,-0.8012992886500553,-0.782326855348781
2006-03-31,1.1301943677643769,0.5224897747133073,1.3987086793766867,1.2823882938383209,-0.05964934379086895,-0.5858501334920357,1.8061539954019084,-1.4444318768438296,0.028194118713888484,-0.17073310767474417,-0.16438512328406468,-0.6045930173776543,-0.866089920202891,-0.7148069143295288,-0.8095764763517607,-0.7428011136245591
2006-04-30,0.9186604780901249,0.5475218559227164,0.9389858673128031,0.9963875237511216,0.16951363806209363,-0.3136025203155762,1.6476365399833144,-1.0762047141827682,-0.07915656400424605,-0.06588351124796697,-0.0765785003306987,-0.5840748204244847,-0.6523248056570689,-0.5427164534727732,-0.6109623511502443,-0.5436006062133851
2006-05-31,0.7497108697739864,0.5718071092724569,0.5548732099317083,0.8231562573583103,0.241608648494506,-0.21073888220441658,1.4712376329541303,-0.613722644793575,-0.38142623649286495,0.0976258797940009,-0.15723929584703009,-0.6336798397356791,-0.47905264298121136,-0.3535262296597163,-0.38484717562803644,-0.33734531688968605
2006-06-30,0.5335764443095858,0.48441962361159074,0.355428585112831,0.5169966376553717,0.2238237008632462,-0.17217157570805328,1.2856085202168182,-0.13083460854942283,-0.6087125127240374,0.197941861739644,-0.25876019503182635,-0.8276301720745088,-0.2520061656832695,-0.12539887614548206,-0.09408680431552004,-0.09673135612490709
2006-07-31,0.46037681006669023,0.3419971836651278,0.2971428208360453,0.32852812107466683,0.1614504538687347,-0.09947928919013233,0.914940627043909,0.10206335205932765,-0.6261518657443715,0.215105844482141,-0.27324640363748687,-0.9200860095502307,-0.18499165028333664,-0.05969411817689737,0.0019435934448960076,-0.005927374195695024
2006-08-31,0.2604195337732897,0.2086299535518824,0.3600214229446368,-0.05093807027778622,0.15581879948476038,0.06886417784686966,0.4670908531607591,0.2353163586363889,-0.37129794296421775,0.23810648056066416,-0.10916106621647781,-0.9478036150125914,-0.08913236608107884,0.058797486747304596,0.1428009278780669,0.11394831053452893
2006-09-30,0.16202797834223562,0.1735755060354827,0.3264221961703215,-0.5786173725796022,0.08163050582164004,0.22005855501473381,0.1905514470646282,0.3145436568768691,-0.16580191635745586,0.18087560655927395,-0.043953926364748507,-0.8923207575368468,0.11259144047896068,0.26099709173043567,0.30408890435509417,0.29136570960026315
2006-10-31,0.04016527778092593,0.24384202244208572,0.12641759933805607,-1.2375773086602233,0.07340465566168668,0.25154936083356894,0.11554804386408102,0.34918269455441586,0.06099359505795806,0.0271242226553547,-0.018920434535293296,-1.0246245258210154,0.4322105497121811,0.5269939402739207,0.5077060614100245,0.5177104203419479
2006-11-30,0.06296320777143005,0.391829154781667,-0.06516539426730034,-1.6437030344641386,0.03663098072724167,0.19483009191886191,0.09635416819768312,0.3559113085162336,0.05030881345658117,-0.07125648904783488,0.01856680417580291,-1.1018577512793144,0.7343921462694804,0.7625126242637634,0.7026079339197396,0.7403880214917745
2006-12-31,0.03596959162896599,0.46808653900454084,-0.12075430904103181,-1.7892550937996683,0.06940734078206014,0.08496595646111639,0.008283608692862774,0.3077155399684893,0.08702325463598783,-0.05079194868122725,0.08464826849301625,-1.0689508865563202,0.9365587035814921,0.9529115358988444,0.8496128384954144,0.9059647738175344
2007-01-31,0.03353146285430211,0.5389566310509232,-0.15376543868062184,-1.814091113136816,0.07592580993062788,0.07441736721403845,-0.16960924459440818,0.2638301385475909,-0.10125733974382393,0.14979328659987248,0.12411504920076748,-0.9649300774200986,0.9170347849527994,0.9657899339993795,0.8351014715117681,0.8989300046095169
2007-02-28,0.03580105173988964,0.4238468818102636,-0.1710407726552344,-1.6579349517526945,0.141746282556022,0.028131782607876576,-0.41971964993940586,0.3582167410435177,-0.25430802499311406,0.2942765321606811,0.018743369552523953,-0.8710265013359261,0.6691219210624695,0.7371537089347839,0.5318361467356956,0.6140094887112063
2007-03-31,0.03458488177472326,0.2916282331242432,-0.16560226577416373,-1.3226830025185083,0.10835666278842539,-0.11269835718421817,-0.6466807545034836,0.5954826017455501,-0.29821818221595003,0.4082489957115583,0.1187066268743634,-0.6014946192793033,0.27308476467927295,0.3114996055761973,0.11884719273030674,0.2197578575769162
